open_time,open,high,low,close,volume,close_time,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,bb_basis,bb_standard_deviation,bb_upper,bb_lower,pvo_fast_volume_ema,pvo_slow_volume_ema,pvo,pvo_signal,pvo_histogram
2024-05-20 00:00:00+00:00,66274.0,71515.56,66060.31,71446.62,50816.7011,2024-05-20 23:59:59.999000+00:00,3485474763.752294,1930939,26792.52994,1839346667.540789,63434.251000000004,3013.2311363680424,69460.71327273609,57407.78872726392,30029.12951136326,31883.278039086636,-5.815426272826534,-9.513147096467996,3.697720823641462
2024-05-21 00:00:00+00:00,71446.62,71979.0,69162.94,70148.34,49607.4336,2024-05-21 23:59:59.999000+00:00,3509345769.233608,2137448,24686.27911,1746693652.328722,64023.419499999996,3114.7249351962937,70252.86937039258,57793.96962960741,33041.17629423045,33196.17845100614,-0.4669277127921759,-7.703903219732832,7.236975506940657
2024-05-22 00:00:00+00:00,70148.34,70666.0,68842.19,69166.62,27673.18026,2024-05-22 23:59:59.999000+00:00,1931700812.3032143,1371973,13124.78731,916344293.9104755,64528.72000000001,3088.257516647336,70705.23503329468,58352.204966705336,32215.33075050269,32787.067473894575,-1.743787314455945,-6.511880038677456,4.7680927242215105
2024-05-23 00:00:00+00:00,69166.62,70096.12,66312.16,67969.65,40513.17374,2024-05-23 23:59:59.999000+00:00,2766790260.7886024,1827855,19791.15119,1351640092.581366,64783.102,3151.038171657836,71085.17834331567,58481.02565668433,33491.92197965612,33359.37164175424,0.39734063136842207,-5.13003590466828,5.527376536036702
2024-05-24 00:00:00+00:00,67969.66,69250.0,66600.12,68549.99,28095.83664,2024-05-24 23:59:59.999000+00:00,1906438696.7156007,1165907,14344.29889,973457354.6957756,65015.9995,3247.2408286995737,71510.48115739915,58521.51784260085,32661.755004324412,32969.48016014281,-0.9333636876398564,-4.290701461262596,3.35733777362274
2024-05-25 00:00:00+00:00,68549.99,69610.0,68500.0,69290.57,12130.39418,2024-05-25 23:59:59.999000+00:00,837339788.9838961,703803,5851.95991,403954862.6694792,65279.928,3367.211256312073,72014.35051262415,58545.505487375856,29503.084108274503,31425.844161613713,-6.118403831734896,-4.656241935357056,-1.4621618963778396
2024-05-26 00:00:00+00:00,69290.56,69562.23,68128.01,68507.67,11872.11797,2024-05-26 23:59:59.999000+00:00,818914878.9908898,722849,5934.62083,409411078.5460924,65547.052,3400.597961205458,72348.24792241091,58745.85607758908,26790.627779309194,29977.41999927196,-10.630642063393582,-5.851121960964361,-4.77952010242922
2024-05-27 00:00:00+00:00,68507.67,70687.56,68250.0,69436.43,23136.92737,2024-05-27 23:59:59.999000+00:00,1604722197.8374028,1219341,11709.62174,812172288.2576373,65903.26950000001,3416.1800970899417,72735.6296941799,59070.909305820125,26228.520024030855,29470.71684154811,-11.001418238141984,-6.881181216399886,-4.120237021742097
2024-05-28 00:00:00+00:00,69436.43,69591.81,67277.91,68398.39,32622.97042,2024-05-28 23:59:59.999000+00:00,2224860225.799223,1459351,15543.09776,1059920452.3146172,66263.5375,3277.568753212879,72818.67500642576,59708.39999357425,27212.281623410723,29704.21710661862,-8.38916398389995,-7.182777769899899,-1.2063862140000507
2024-05-29 00:00:00+00:00,68398.4,68935.68,67124.65,67652.42,23159.83149,2024-05-29 23:59:59.999000+00:00,1573095221.6483984,1221044,11748.55954,797928379.366918,66492.458,3205.9082617870818,72904.27452357416,60080.64147642584,26588.82775673215,29219.44780168391,-9.002976588764138,-7.546817533672748,-1.4561590550913905
2024-05-30 00:00:00+00:00,67652.41,69500.0,67128.0,68352.17,28478.2184,2024-05-30 23:59:59.999000+00:00,1945001081.5215864,1272851,14074.36655,961595245.1787834,66870.06700000001,2947.537288264503,72765.14157652901,60974.992423471005,26879.503240311817,29164.541920077696,-7.834989097472483,-7.604451846432696,-0.23053725103978717
2024-05-31 00:00:00+00:00,68352.17,69044.1,66670.0,67540.01,26690.32184,2024-05-31 23:59:59.999000+00:00,1812659052.2496767,1177860,13258.10182,900414200.116177,67205.768,2602.14887090932,72410.06574181863,62001.470258181354,26850.398409494614,28981.26635859046,-7.352570183546263,-7.554075513855409,0.2015053303091463
2024-06-01 00:00:00+00:00,67540.01,67900.0,67428.44,67766.85,8837.66133,2024-06-01 23:59:59.999000+00:00,598305207.9932046,638484,4235.27045,286752060.4028929,67519.911,2247.508931772606,72014.92886354521,63024.89313645478,24079.208089572367,27489.14746758376,-12.404674906824674,-8.524195392449263,-3.880479514375411
2024-06-02 00:00:00+00:00,67766.84,68460.0,67257.47,67765.63,15426.32529,2024-06-02 23:59:59.999000+00:00,1046827665.3829312,812348,7760.23377,526768921.12622225,67761.1885,1986.7958773641997,71734.78025472841,63787.59674527161,22747.995351176618,26595.605084059036,-14.46708853106189,-9.71277402017179,-4.754314510890101
2024-06-03 00:00:00+00:00,67765.62,70288.0,67612.48,68809.9,29633.374,2024-06-03 23:59:59.999000+00:00,2047757076.226836,1253789,15308.67275,1058024704.3533732,68122.809,1399.8828186164747,70922.57463723294,65323.04336276704,23807.284374072522,26820.625003758367,-11.235161854966416,-10.017251587130716,-1.2179102678357001
2024-06-04 00:00:00+00:00,68809.89,71063.45,68567.32,70537.84,29619.78489,2024-06-04 23:59:59.999000+00:00,2069902136.99324,1254515,14922.96734,1043071241.6284808,68339.376,1421.5404910668537,71182.4569821337,65496.295017866294,24701.51522267675,27027.970180517008,-8.607582967948044,-9.735317863294181,1.127734895346137
2024-06-05 00:00:00+00:00,70537.83,71758.0,70383.66,71108.0,28703.18082,2024-06-05 23:59:59.999000+00:00,2040073765.86764,1055115,14210.23392,1010053925.7910814,68633.01550000001,1354.999936041816,71343.01537208364,65923.01562791638,25317.156083803406,27152.05985751575,-6.757880556176065,-9.139830401870558,2.3819498456944928
2024-06-06 00:00:00+00:00,71108.0,71700.0,70117.64,70799.06,21842.00449,2024-06-06 23:59:59.999000+00:00,1551467659.1542966,900226,10287.3911,730849194.230399,68821.76849999999,1380.4122668613581,71582.5930337227,66060.94396627728,24782.51737706442,26758.72242288495,-7.385274283986047,-8.788919178293657,1.40364489430761
2024-06-07 00:00:00+00:00,70799.06,71997.02,68420.0,69355.6,35598.45045,2024-06-07 23:59:59.999000+00:00,2507250591.3329782,1516415,17318.78051,1220810920.3444333,68943.7885,1312.687235163542,71569.16297032707,66318.41402967292,26446.50708059297,27413.51709156014,-3.5274934177084663,-7.736634026176619,4.209140608468152
2024-06-08 00:00:00+00:00,69355.6,69582.2,69168.02,69310.46,9773.82967,2024-06-08 23:59:59.999000+00:00,678267390.5310388,714103,4772.23036,331182466.90034246,69095.611,1162.0818574212146,71419.77471484244,66771.44728515757,23881.479786655593,26106.87357885198,-8.524168110267636,-7.8941408429948225,-0.6300272672728138
2024-06-09 00:00:00+00:00,69310.46,69857.14,69130.24,69648.14,9890.56709,2024-06-09 23:59:59.999000+00:00,687344656.0725566,575583,4883.69296,339405376.0815447,69005.687,1039.831797195849,71085.3505943917,66926.02340560831,21729.03167947781,24905.66569078887,-12.754664142488306,-8.86624550289352,-3.8884186395947857
2024-06-10 00:00:00+00:00,69648.15,70195.94,69172.29,69540.0,17122.66941,2024-06-10 23:59:59.999000+00:00,1192466549.969123,936731,8412.00246,585909223.775813,68975.27,1014.5524618020266,71004.37492360406,66946.16507639595,21020.360561096608,24329.14744776747,-13.600093853574343,-9.813015173029685,-3.787078680544658
2024-06-11 00:00:00+00:00,69540.0,69590.01,66051.0,67314.24,41436.01588,2024-06-11 23:59:59.999000+00:00,2793799020.4691243,1782415,19839.8232,1337254654.9989924,68882.651,1075.5736657744833,71033.79833154897,66731.50366845103,24161.230610158666,25596.322887192102,-5.60663452855382,-8.971739044134512,3.3651045155806925
2024-06-12 00:00:00+00:00,67314.23,69999.0,66905.0,68263.99,37175.32356,2024-06-12 23:59:59.999000+00:00,2550285139.184372,1670745,18975.89081,1302069589.6416817,68897.368,1064.9416184770685,71027.25123695414,66767.48476304587,26163.3987562881,26454.026640733427,-1.098614923135455,-7.397114219934701,6.298499296799246
2024-06-13 00:00:00+00:00,68263.98,68449.3,66251.78,66773.01,29079.55571,2024-06-13 23:59:59.999000+00:00,1958897960.917292,1518202,13886.14007,935614189.6986812,68808.519,1160.0938659554954,71128.70673191099,66488.33126808901,26612.03828762839,26648.510275493914,-0.13686313977206846,-5.945064003902175,5.808200864130106
2024-06-14 00:00:00+00:00,66773.01,67370.24,65078.0,66043.99,28408.18797,2024-06-14 23:59:59.999000+00:00,1884451554.428285,1736314,13619.40861,903708200.7849747,68646.19,1299.9920941484913,71246.17418829698,66046.20581170302,26888.369007993257,26778.856771383253,0.4089503803128457,-4.674261127059171,5.083211507372017
2024-06-15 00:00:00+00:00,66043.99,66478.48,65857.1,66228.25,11451.80242,2024-06-15 23:59:59.999000+00:00,758175888.0283372,700886,5495.02083,363796116.4535752,68532.21900000001,1402.9798140627645,71338.17862812555,65726.25937187448,24513.51260984045,25643.51941202153,-4.406597955705486,-4.620728492788434,0.21413053708294782
2024-06-16 00:00:00+00:00,66228.25,66998.7,66034.5,66676.87,9392.52223,2024-06-16 23:59:59.999000+00:00,624653672.6138575,703295,4750.05166,315940653.99261206,68394.24100000001,1442.4113661322838,71279.06373226458,65509.41826773544,22187.206397557304,24439.7418429829,-9.216690830440756,-5.539920960318899,-3.6767698701218574
